address,detail,sgg
경기도 수원시 영통구 망포동 영통로200번길 20,월세,1
경기도 수원시 영통구 망포동 영통로200번길 20,전세,1
경기도 수원시 영통구 망포동 영통로90번길 23,월세,1
경기도 수원시 영통구 망포동 영통로90번길 28-15,월세,1
경기도 수원시 영통구 망포동 영통로90번길 4-22,매매,1
경기도 수원시 영통구 망포동 영통로90번길 4-22,전세,3
경기도 수원시 영통구 망포동 영통로90번길 4-27,매매,7
경기도 수원시 영통구 망포동 영통로90번길 4-27,월세,1
경기도 수원시 영통구 망포동 영통로90번길 4-27,전세,6
경기도 수원시 영통구 망포동 태장로35번길 64,매매,2
경기도 수원시 영통구 망포동 태장로35번길 64,월세,1
경기도 수원시 영통구 망포동 태장로54번길 122,매매,1
경기도 수원시 영통구 망포동 태장로54번길 122,월세,1
경기도 수원시 영통구 망포동 태장로54번길 122,전세,1
경기도 수원시 영통구 망포동 태장로71번길 19,매매,2
경기도 수원시 영통구 망포동 태장로71번길 19,전세,1
경기도 수원시 영통구 망포동 태장로7번길 38,월세,1
경기도 수원시 영통구 망포동 태장로7번길 38,전세,2
경기도 수원시 영통구 망포동 태장로82번길 32,매매,2
경기도 수원시 영통구 망포동 태장로82번길 32,전세,1
경기도 수원시 영통구 매탄동 권광로260번길 36,매매,2
경기도 수원시 영통구 매탄동 권광로260번길 36,월세,1
경기도 수원시 영통구 매탄동 권광로260번길 36,전세,3
경기도 수원시 영통구 매탄동 권광로276번길 59-2,전세,1
경기도 수원시 영통구 매탄동 권광로290번길 34-18,월세,1
경기도 수원시 영통구 매탄동 권광로304번길 58-50,전세,1
경기도 수원시 영통구 매탄동 동수원로 316,매매,5
경기도 수원시 영통구 매탄동 동수원로 316,전세,2
경기도 수원시 영통구 매탄동 동수원로 432,매매,5
경기도 수원시 영통구 매탄동 동수원로 432,전세,6
경기도 수원시 영통구 매탄동 동수원로 448,매매,4
경기도 수원시 영통구 매탄동 동수원로 448,전세,1
경기도 수원시 영통구 매탄동 동탄원천로 1035,월세,2
경기도 수원시 영통구 매탄동 동탄원천로 1035,전세,5
경기도 수원시 영통구 매탄동 동탄원천로 1089,전세,1
경기도 수원시 영통구 매탄동 동탄원천로1109번길 37,전세,1
경기도 수원시 영통구 매탄동 동탄원천로1109번길 42,월세,4
경기도 수원시 영통구 매탄동 동탄원천로1109번길 42,전세,7
경기도 수원시 영통구 매탄동 동탄원천로881번길 35,매매,3
경기도 수원시 영통구 매탄동 동탄원천로881번길 35,월세,1
경기도 수원시 영통구 매탄동 동탄원천로881번길 35,전세,3
경기도 수원시 영통구 매탄동 동탄원천로915번길 33,전세,2
경기도 수원시 영통구 매탄동 동탄원천로915번길 36,전세,1
경기도 수원시 영통구 매탄동 매봉로 20,월세,1
경기도 수원시 영통구 매탄동 매봉로 20,전세,2
경기도 수원시 영통구 매탄동 매봉로27번길 11,전세,1
경기도 수원시 영통구 매탄동 매여울로10번길 14-3,월세,1
