address,trans,comforts,education,medical,eatery,culture
대전광역시 유성구 대정동 한우물로66번길 29,0,8,32,4,76,0
대전광역시 유성구 대정동 한우물로66번길 29-1,0,7,31,3,68,0
대전광역시 유성구 대정동 한우물로66번길 29-2,0,6,32,3,65,0
대전광역시 유성구 대정동 한우물로66번길 47,0,7,34,4,68,0
대전광역시 유성구 대정동 한우물로 73,0,7,35,3,55,0
대전광역시 유성구 대정동 한우물로 175-13,0,4,43,7,85,1
대전광역시 유성구 대정동 대정로28번길 82,0,6,23,2,49,0
대전광역시 유성구 대정동 한우물로155번길 48-16,0,1,33,4,47,1
대전광역시 유성구 도룡동 대덕대로556번길 45,0,4,15,6,57,21
대전광역시 유성구 도룡동 대덕대로604번길 26,0,3,15,6,52,6
대전광역시 유성구 도룡동 대덕대로568번길 5,0,4,15,6,57,20
대전광역시 유성구 도룡동 대덕대로608번길 6,0,3,15,6,52,6
대전광역시 유성구 도룡동 대덕대로 618-18,0,3,14,6,51,4
대전광역시 유성구 도룡동 가정로287번길 21,0,5,14,6,53,7
대전광역시 유성구 도룡동 대덕대로556번길 19,0,4,15,6,57,23
대전광역시 유성구 복용동 복용동로 111,0,3,14,1,30,1
대전광역시 유성구 복용동 복용동로74번길 33,0,0,2,0,15,1
대전광역시 유성구 복용동 복용동로74번길 85,0,6,6,1,65,1
대전광역시 유성구 복용동 복용동로74번길 87,0,6,9,1,67,1
대전광역시 유성구 복용동 복용동로74번길 89,0,6,11,5,86,1
대전광역시 유성구 복용동 복용동로79번길 35,0,0,3,0,23,1
대전광역시 유성구 복용동 복용동로 96,0,0,6,0,18,1
대전광역시 유성구 복용동 복용동로76번길 58,0,4,11,1,44,1
대전광역시 유성구 복용동 복용동로 69,0,0,3,0,19,1
대전광역시 유성구 복용동 복용동로76번길 54,0,4,9,1,45,1
대전광역시 유성구 복용동 복용동로76번길 64,0,3,13,1,40,1
대전광역시 유성구 복용동 복용동로76번길 59,0,1,6,0,21,1
대전광역시 유성구 복용동 복용동로76번길 50,0,2,8,0,27,1
대전광역시 유성구 복용동 복용동로76번길 62,0,4,12,1,39,1
대전광역시 유성구 복용동 복용동로76번길 48,0,2,7,0,28,1
대전광역시 유성구 복용동 유성대로 516,0,0,6,0,30,1
대전광역시 유성구 복용동 복용동로 114,0,4,16,1,42,1
대전광역시 유성구 복용동 복용동로76번길 61,0,1,6,0,24,1
대전광역시 유성구 복용동 복용동로76번길 24-13,0,1,5,0,27,1
대전광역시 유성구 봉명동 계룡로74번길 79-6,2,72,139,122,1113,7
대전광역시 유성구 봉명동 계룡로60번길 39,2,82,157,131,1362,8
대전광역시 유성구 봉명동 계룡로 31-8,2,71,121,106,1181,7
대전광역시 유성구 봉명동 계룡로66번길 38,2,84,157,131,1367,8
대전광역시 유성구 봉명동 문화원로146번길 8-7,2,90,108,75,1402,17
대전광역시 유성구 용계동 용계로135번길 85-24,0,2,12,0,18,0
대전광역시 유성구 용계동 용계로135번길 85-9,0,1,9,0,14,0
대전광역시 유성구 용계동 용계로119번길 43,0,0,0,0,10,0
대전광역시 유성구 용계동 용계로 111-17,0,0,0,0,8,2
대전광역시 유성구 용계동 용계로119번길 103-10,0,2,5,0,14,2
대전광역시 유성구 용계동 유성대로298번길 152,0,4,16,2,29,0
대전광역시 유성구 용계동 용계로135번길 96,0,0,3,0,7,0
대전광역시 유성구 용계동 용계로 3-13,0,19,93,16,298,2
대전광역시 유성구 용계동 용계로 3-8,0,19,88,16,289,2
대전광역시 유성구 용계동 용계로 21-1,0,19,86,18,244,2
대전광역시 유성구 용계동 용계로41번길 23-30,0,9,37,3,98,2
대전광역시 유성구 용계동 유성대로298번길 124,0,3,9,1,24,0
대전광역시 유성구 용계동 용계로41번길 1-7,0,14,51,7,213,2
대전광역시 유성구 용계동 용계로41번길 23-29,0,14,57,7,211,2
대전광역시 유성구 용계동 용계로 14-15,0,16,63,16,223,2
대전광역시 유성구 용계동 용계로 20,0,16,58,16,215,2
대전광역시 유성구 용계동 용계로2번길 20,0,18,64,16,234,2
대전광역시 유성구 용계동 용계로 3-24,0,19,85,16,269,2
대전광역시 유성구 용계동 용계로 3-19,0,21,95,16,289,2
대전광역시 유성구 용계동 용계로 71-7,0,10,10,1,107,2
대전광역시 유성구 용계동 용계로119번길 103-4,0,1,10,0,18,2
대전광역시 유성구 용계동 용계로 57-6,0,10,13,4,135,2
대전광역시 유성구 용계동 용계로 57-14,0,10,11,1,111,2
대전광역시 유성구 용계동 용계로 57-11,0,10,11,1,112,2
대전광역시 유성구 용계동 용계로 71-12,0,8,6,1,78,2
대전광역시 유성구 용계동 용계로119번길 79,0,0,2,0,11,1
대전광역시 유성구 용계동 용계로94번길 136-20,0,21,67,16,285,2
대전광역시 유성구 용계동 용계로94번길 136-22,0,21,68,16,288,2
대전광역시 유성구 용계동 용계로94번길 136-27,0,21,68,16,293,2
대전광역시 유성구 용계동 용계로94번길 136-19,0,21,66,16,287,2
대전광역시 유성구 용계동 용계로94번길 136-3,0,18,63,15,252,2
대전광역시 유성구 용계동 용계로94번길 136-7,0,18,63,16,267,2
대전광역시 유성구 용계동 용계로119번길 100,0,1,12,0,16,1
대전광역시 유성구 용계동 용계로41번길 1-13,0,14,57,7,215,2
대전광역시 유성구 용계동 용계로 6,0,19,69,16,249,2
대전광역시 유성구 용계동 용계로 22,0,17,64,16,232,2
대전광역시 유성구 용계동 용계로41번길 23-12,0,10,40,3,144,2
대전광역시 유성구 용계동 용계로 8,0,19,69,16,249,2
대전광역시 유성구 용계동 용계로 4,0,19,71,16,266,2
대전광역시 유성구 용계동 용계로119번길 88,0,1,9,0,18,1
대전광역시 유성구 용계동 용계로 39-1,0,16,60,7,219,2
대전광역시 유성구 용계동 용계로94번길 88,0,16,54,16,244,3
대전광역시 유성구 용계동 용계로41번길 1-14,0,13,50,7,194,2
대전광역시 유성구 용계동 용계로 33,0,17,76,17,243,2
대전광역시 유성구 용계동 용계로 71-1,0,9,10,1,105,2
대전광역시 유성구 용계동 용계로 3-20,0,19,87,16,280,2
대전광역시 유성구 용계동 용계로 85,0,6,4,0,38,2
대전광역시 유성구 용계동 용계로135번길 85-30,0,2,12,0,20,0
대전광역시 유성구 용계동 용계로135번길 85-26,0,2,13,0,18,0
대전광역시 유성구 용계동 용계로41번길 50-11,0,4,3,0,20,2
대전광역시 유성구 용계동 용계로119번길 103-17,0,2,4,0,13,2
대전광역시 유성구 용계동 용계로 71-9,0,9,8,1,93,2
대전광역시 유성구 용계동 용계로41번길 23-10,0,9,36,3,128,2
대전광역시 유성구 용계동 용계로41번길 40,0,7,22,0,80,2
대전광역시 유성구 용계동 용계로41번길 51-9,0,6,31,3,57,2
대전광역시 유성구 용계동 용계로94번길 110-10,0,20,68,16,267,3
대전광역시 유성구 용계동 용계로94번길 110-16,0,21,68,16,271,3
대전광역시 유성구 용계동 용계로94번길 110-22,0,21,68,16,274,2
대전광역시 유성구 용계동 용계로 18,0,17,70,16,234,2
대전광역시 유성구 용계동 용계로94번길 27-6,0,10,12,2,107,2
대전광역시 유성구 용계동 용계로94번길 27-10,0,10,13,4,110,2
대전광역시 유성구 용계동 용계로94번길 27-5,0,9,9,1,76,2
대전광역시 유성구 용계동 용계로119번길 96,0,1,11,0,16,1
대전광역시 유성구 용계동 용계로 14-19,0,16,50,16,212,2
대전광역시 유성구 용계동 용계로 127-14,0,0,0,0,8,0
대전광역시 유성구 용계동 용계로 127-9,0,0,0,0,8,0
대전광역시 유성구 원내동 원내로 16,0,24,118,36,259,3
대전광역시 유성구 원내동 진잠로102번길 32,0,24,115,36,259,3
대전광역시 유성구 원내동 진잠로106번길 57,0,25,117,36,260,3
대전광역시 유성구 원내동 진잠로150번길 7-6,0,22,109,30,257,2
대전광역시 유성구 원내동 진잠로106번길 34,0,23,109,36,257,2
대전광역시 유성구 원내동 진잠로102번길 75,0,26,128,37,265,3
대전광역시 유성구 원내동 진잠로102번길 72,0,26,128,37,265,4
대전광역시 유성구 원내동 진잠로92번길 92,0,28,151,43,272,4
대전광역시 유성구 원촌동 엑스포로339번길 320,0,3,13,6,54,4
대전광역시 유성구 장대동 유성대로741번길 13,2,57,79,64,806,6
대전광역시 유성구 장대동 장대로71번길 39,1,57,85,65,823,7
대전광역시 유성구 장대동 유성대로741번길 25,2,56,76,62,791,6
대전광역시 유성구 장대동 장대로71번길 55,2,56,75,57,787,6
대전광역시 유성구 장대동 장대로71번길 59,2,55,75,57,789,6
대전광역시 유성구 장대동 장대로71번길 57,2,56,75,59,792,6
대전광역시 유성구 장대동 유성대로736번길 16-1,2,72,102,93,1133,5
대전광역시 유성구 장대동 유성대로719번안길 41-1,1,58,84,69,841,7
대전광역시 유성구 지족동 은구비남로33번길 47-28,2,25,258,62,481,8
대전광역시 유성구 하기동 하기로56번길 37,0,1,17,0,7,0
대전광역시 유성구 하기동 송림로53번길 71-25,1,11,43,13,143,3
대전광역시 중구 대사동 보문산공원로497번길 10,0,25,37,27,241,7
대전광역시 중구 대사동 보문산공원로497번안길 34,0,14,21,26,177,7
대전광역시 중구 대사동 충무로68번길 49,0,36,68,50,373,13
대전광역시 중구 대사동 보문산공원로497번안길 32,0,14,22,26,181,8
대전광역시 중구 대사동 보문로125번길 43,0,28,53,43,326,9
대전광역시 중구 대사동 충무로74번길 7,0,40,82,74,523,16
대전광역시 중구 대사동 보문산공원로 543-5,0,40,74,73,467,15
대전광역시 중구 대사동 보문산공원로530번길 38,0,24,52,37,310,9
대전광역시 중구 대사동 충무로68번길 67,0,32,66,40,315,13
대전광역시 중구 대사동 보문산공원로497번안길 73,0,10,18,9,118,5
대전광역시 중구 대사동 보문산공원로497번안길 75,0,9,17,8,116,5
대전광역시 중구 대사동 솔밭로10번길 28,1,31,88,61,356,13
대전광역시 중구 대사동 보문산공원로499번길 3,0,25,37,29,246,7
대전광역시 중구 대사동 보문산공원로499번길 7,0,25,38,29,250,7
대전광역시 중구 대흥동 대흥15길 20,1,57,123,92,1230,45
대전광역시 중구 대흥동 문창로 131-7,3,75,191,141,1501,48
대전광역시 중구 대흥동 대흥로158번길 50,2,67,186,130,1419,48
대전광역시 중구 대흥동 대흥13길 42,0,55,111,86,1167,44
대전광역시 중구 대흥동 대흥13길 40,0,55,110,86,1177,44
대전광역시 중구 대흥동 수도산로48번길 23,1,59,127,99,1260,46
대전광역시 중구 대흥동 충무로107번길 49-1,2,61,157,96,1247,44
대전광역시 중구 대흥동 충무로107번길 41-2,2,61,139,91,1227,44
대전광역시 중구 대흥동 보문로199번길 29,2,66,160,90,1080,38
대전광역시 중구 대흥동 보문로199번길 27,2,65,157,90,1062,38
대전광역시 중구 대흥동 대흥12길 33,2,56,137,91,1242,45
대전광역시 중구 목동 선화서로121번길 7,0,52,217,76,698,15
대전광역시 중구 목동 계룡로733번길 84,2,35,188,91,500,7
대전광역시 중구 목동 목중로35번길 25,1,39,168,75,465,8
대전광역시 중구 목동 동서대로1403번길 67,1,39,168,75,472,8
대전광역시 중구 목동 목동로56번길 15,1,34,172,75,477,10
대전광역시 중구 목동 목중로19번길 47,1,42,185,80,530,11
대전광역시 중구 목동 목중로 59-11,0,31,150,63,388,7
대전광역시 중구 목동 선화서로121번길 30-10,1,56,230,85,712,14
대전광역시 중구 문창동 문창로42번길 50,0,38,99,56,508,11
대전광역시 중구 문창동 대전천서로 305,0,37,100,56,494,11
대전광역시 중구 문창동 문창로50번길 4,0,39,87,62,525,14
대전광역시 중구 문화동 천근로 62-51,0,15,87,22,196,6
대전광역시 중구 문화동 보문산로 223-1,0,13,73,21,197,6
대전광역시 중구 문화동 과례로22번길 5-7,0,20,69,29,194,6
대전광역시 중구 문화동 서문로25번길 25,0,21,107,30,222,8
대전광역시 중구 문화동 서문로25번길 19,0,21,104,28,220,8
대전광역시 중구 문화동 보문산로177번안길 47,0,15,87,31,270,6
대전광역시 중구 문화동 보문산로171번안길 25,0,14,85,28,252,5
대전광역시 중구 문화동 보문산로 163,0,14,83,23,240,5
대전광역시 중구 문화동 보문산로215번길 28,0,13,83,21,216,8
대전광역시 중구 문화동 보문산로215번길 28-1,0,13,84,21,212,8
대전광역시 중구 문화동 송리로24번길 16,0,17,99,25,265,10
대전광역시 중구 문화동 문화로163번길 20,0,47,179,99,707,13
대전광역시 중구 문화동 천근로 60,0,15,89,22,200,7
대전광역시 중구 문화동 천근로70번길 41,0,13,79,21,191,6
대전광역시 중구 문화동 보문산로245번길 14,0,13,81,20,193,6
대전광역시 중구 문화동 보문산로369번길 69,0,25,96,42,330,10
대전광역시 중구 문화동 계백로1660번길 82-1,1,45,185,129,779,12
대전광역시 중구 문화동 계백로1660번길 82-3,1,45,183,128,762,12
대전광역시 중구 문화동 서문로25번안길 52,0,18,99,22,233,9
대전광역시 중구 문화동 계백로1660번길 46-3,1,50,214,140,895,16
대전광역시 중구 문화동 계백로1660번길 46-5,1,51,216,143,905,15
대전광역시 중구 문화동 서문로105번길 29,1,49,199,134,826,14
대전광역시 중구 문화동 서문로105번길 33-3,1,47,198,131,806,13
대전광역시 중구 문화동 서문로105번길 33-7,1,47,199,132,805,13
대전광역시 중구 문화동 서문로105번길 33-9,1,46,197,125,803,13
대전광역시 중구 문화동 서문로 109-19,1,50,203,136,863,14
대전광역시 중구 문화동 서문로 74-7,1,44,137,116,651,12
대전광역시 중구 문화동 서문로 74-9,1,44,135,116,639,12
대전광역시 중구 문화동 서문로111번길 9,1,56,212,141,874,15
대전광역시 중구 문화동 서문로111번길 5,1,55,213,142,869,15
대전광역시 중구 문화동 송리로20번길 35,0,16,95,23,247,9
대전광역시 중구 문화동 송리로14번길 14,0,14,94,23,241,8
대전광역시 중구 문화동 과례로 23-28,0,19,99,39,238,7
대전광역시 중구 문화동 천근로20번길 14,0,22,111,26,330,10
대전광역시 중구 문화동 송리로 21,0,16,100,25,257,9
대전광역시 중구 문화동 보문산로227번안길 59,0,14,92,23,243,8
대전광역시 중구 문화동 서문로25번길 21,0,21,106,30,221,8
대전광역시 중구 문화동 문화로234번길 53,1,31,111,95,546,10
대전광역시 중구 문화동 보문산로177번안길 3,0,16,90,25,246,7
대전광역시 중구 문화동 송리로20번길 8,0,16,95,25,251,8
대전광역시 중구 문화동 과례로22번길 56-13,0,13,49,19,151,6
대전광역시 중구 문화동 과례로 63,1,26,103,88,403,10
대전광역시 중구 문화동 과례로 66,1,26,103,78,366,13
대전광역시 중구 문화동 보문산로 345-29,1,26,105,79,423,13
대전광역시 중구 문화동 보문산로171번길 40-10,0,18,98,25,255,8
대전광역시 중구 문화동 서문로 102,1,55,195,144,811,16
대전광역시 중구 문화동 계백로1686번길 68,1,55,196,140,797,17
대전광역시 중구 문화동 서문로25번안길 5,0,21,104,27,214,7
대전광역시 중구 문화동 서문로25번안길 13,0,19,103,25,215,7
대전광역시 중구 부사동 부용로 30,0,17,39,36,330,8
대전광역시 중구 부사동 사득로71번길 35,0,14,61,49,291,6
대전광역시 중구 부사동 문창로 33-7,0,36,84,54,462,13
대전광역시 중구 부사동 사득로75번길 20,0,14,69,49,295,6
대전광역시 중구 부사동 보문로111번길 38,0,19,44,32,335,10
대전광역시 중구 부사동 부용로 24,0,19,41,38,343,8
대전광역시 중구 부사동 보문로111번길 17-16,0,21,50,37,361,10
대전광역시 중구 부사동 사득로 14,0,24,59,51,379,7
대전광역시 중구 부사동 사득로 16-9,0,24,55,48,373,7
대전광역시 중구 부사동 부용로41번길 50,0,14,39,38,261,5
대전광역시 중구 부사동 보문로63번길 13,0,24,56,48,377,8
대전광역시 중구 부사동 보문로63번안길 13,0,22,52,45,381,8
대전광역시 중구 부사동 사득로 48,0,13,57,44,274,6
대전광역시 중구 부사동 문창로69번길 36-1,0,40,87,61,603,31
대전광역시 중구 부사동 사득로79번길 26,0,17,71,49,309,6
대전광역시 중구 부사동 보문로103번길 38,0,22,54,43,392,10
