"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 중구 산성동","306-114","0306","0114","대명주택(306-114)","66.27","50","202002","13","15,000","4","2018","대둔산로386번길 70-46"
"대전광역시 중구 산성동","324-25","0324","0025","대성빌라","77.085","60.08","201907","5","9,800","1","1997","대둔산로420번길 103"
"대전광역시 중구 산성동","135-6","0135","0006","대성빌라(135-6)","50.37","30.25","201907","17","7,600","4","1994","대둔산로480번길 50"
"대전광역시 중구 산성동","135-6","0135","0006","대성빌라(135-6)","50.37","30.25","201908","9","7,500","2","1994","대둔산로480번길 50"
"대전광역시 중구 산성동","135-6","0135","0006","대성빌라(135-6)","50.95","30.6","201908","28","8,200","1","1994","대둔산로480번길 50"
"대전광역시 중구 산성동","135-6","0135","0006","대성빌라(135-6)","50.79","30.5","201912","17","12,500","4","1994","대둔산로480번길 50"
"대전광역시 중구 산성동","287-13","0287","0013","대성빌라(287-13)","41.7","26.5","201907","18","3,500","4","1991","산성로15번길 21"
"대전광역시 중구 산성동","287-13","0287","0013","대성빌라(287-13)","42.18","26.81","201908","18","4,500","1","1991","산성로15번길 21"
"대전광역시 중구 산성동","287-13","0287","0013","대성빌라(287-13)","42.18","26.81","201910","16","4,500","1","1991","산성로15번길 21"
"대전광역시 중구 산성동","287-13","0287","0013","대성빌라(287-13)","43.14","27.41","202002","10","4,800","3","1991","산성로15번길 21"
"대전광역시 중구 산성동","323-3","0323","0003","대성타운","37.02","20.61","201912","14","5,000","2","2002","산성로57번길 77"
"대전광역시 중구 산성동","328-27","0328","0027","대성홈타운","76.56","66.83","201904","3","11,000","2","2003","보문산로103번길 17"
"대전광역시 중구 산성동","164-17","0164","0017","대진빌라(164-17)","44.79","30.39","201904","24","5,600","4","1992","문화로12번길 41"
"대전광역시 중구 산성동","117-14","0117","0014","대진빌라A동","59.06","57.68","202003","21","9,500","1","1998","보문산로41번길 12"
"대전광역시 중구 산성동","122-15","0122","0015","대진산수빌라","53.31","34.68","201908","24","6,000","1","1996","유등천동로204번길 31"
"대전광역시 중구 산성동","268-14","0268","0014","대청빌라","75.806","57.01","201909","26","8,500","4","1997","유등천동로198번길 16"
"대전광역시 중구 산성동","268-14","0268","0014","대청빌라","75.806","57.01","202002","5","10,500","3","1997","유등천동로198번길 16"
"대전광역시 중구 산성동","274-21","0274","0021","도림빌라","65.51","40.81","201908","27","7,000","2","1994","대둔산로364번길 23"
"대전광역시 중구 산성동","96-9","0096","0009","동양그린빌라다동","67.03","43","201905","24","7,000","3","1995","대둔산로 419-13"
"대전광역시 중구 산성동","96-9","0096","0009","동양그린빌라다동","67.03","43","201908","29","8,000","3","1995","대둔산로 419-13"
"대전광역시 중구 산성동","88-4","0088","0004","동양그린빌라라동","75.56","51.53","201905","3","7,000","3","1995","대둔산로 419-10"
"대전광역시 중구 산성동","88-4","0088","0004","동양그린빌라라동","68.24","44.89","201907","20","5,500","4","1995","대둔산로 419-10"
"대전광역시 중구 산성동","88-4","0088","0004","동양그린빌라라동","59.84","39.24","201911","11","5,500","4","1995","대둔산로 419-10"
"대전광역시 중구 산성동","97-4","0097","0004","동양그린빌라마동","55.02","41.4","201908","22","7,000","3","1995","대둔산로 415-11"
"대전광역시 중구 산성동","126-1","0126","0001","동양늘푸른빌라1동","74.535","43.22","201904","15","14,500","1","1996","보문산로36번길 31"
"대전광역시 중구 산성동","126-1","0126","0001","동양늘푸른빌라1동","66.375","38.49","201906","16","9,000","2","1996","보문산로36번길 31"
"대전광역시 중구 산성동","126-1","0126","0001","동양늘푸른빌라1동","66.375","38.49","201907","11","10,000","2","1996","보문산로36번길 31"
"대전광역시 중구 산성동","126-1","0126","0001","동양늘푸른빌라1동","74.535","43.22","201911","13","14,000","1","1996","보문산로36번길 31"
"대전광역시 중구 산성동","126-27","0126","0027","동양빌라3동","72.23","48.38","201905","25","9,000","3","1996","대둔산로373번길 37"
"대전광역시 중구 산성동","274-2","0274","0002","동양주택","44.88","22.09","201906","4","5,950","2","1992","대둔산로374번길 16"
"대전광역시 중구 산성동","126-25","0126","0025","동호맨션","83.75","59.53","201911","14","12,500","3","1997","보문산로36번길 37"
"대전광역시 중구 산성동","122-6","0122","0006","락희빌라나동","45.29","37.68","201907","7","4,000","1","1989","유등천동로204번길 39"
"대전광역시 중구 산성동","122-6","0122","0006","락희빌라나동","45.29","37.68","201908","13","5,450","1","1989","유등천동로204번길 39"
"대전광역시 중구 산성동","274-10","0274","0010","문성빌라(274-10)","47.45","31.81","202003","8","2,700","3","1990","대둔산로364번길 33-15"
"대전광역시 중구 산성동","276-2","0276","0002","문성빌라1동","48.89","25.54","201904","1","3,000","4","1993","대둔산로374번길 50"
"대전광역시 중구 산성동","274-11","0274","0011","문성빌라라동","46.2","50.65","201909","2","5,000","1","1990","대둔산로364번길 33-23"
"대전광역시 중구 산성동","40-5","0040","0005","미래빌라","75.33","47.18","202001","8","9,200","3","2002","당디로36번길 51"
"대전광역시 중구 산성동","40-5","0040","0005","미래빌라","75.33","47.18","202002","10","9,000","4","2002","당디로36번길 51"
"대전광역시 중구 산성동","278-9","0278","0009","미송빌라","43.89","35.43","201910","17","4,500","1","1991","대둔산로386번길 15-10"
"대전광역시 중구 산성동","274-16","0274","0016","번영빌라","75.15","45.83","201907","24","8,800","2","1995","대둔산로364번길 13-14"
"대전광역시 중구 산성동","306-21","0306","0021","산성빌라(306-21)","45.54","32.85","201909","9","4,100","2","1990","대둔산로386번길 50"
"대전광역시 중구 산성동","303-58","0303","0058","산성하이빌","56.045","38.47","201906","24","7,800","2","2003","가재울로 6"
"대전광역시 중구 산성동","303-58","0303","0058","산성하이빌","41.42","28.43","201906","27","7,600","2","2003","가재울로 6"
"대전광역시 중구 산성동","325-33","0325","0033","삼구빌라(325-33)","54.68","37.66","201910","3","7,500","1","1997","대둔산로420번길 120"
"대전광역시 중구 산성동","325-9","0325","0009","삼구빌라(325-9)","58.31","36.68","201908","5","8,000","3","1997","당디로 25"
"대전광역시 중구 산성동","124-18","0124","0018","삼창빌라(124-18)","39.78","29.91","201911","6","4,000","1","1992","대둔산로373번길 20-4"
"대전광역시 중구 산성동","288-11","0288","0011","서강빌라","57.06","42.06","201904","22","7,000","1","1992","대둔산로420번길 56"
"대전광역시 중구 산성동","288-11","0288","0011","서강빌라","57.06","42.06","201906","20","5,700","4","1992","대둔산로420번길 56"
"대전광역시 중구 산성동","307-3","0307","0003","성원빌라(307-3)","46.14","32.03","201906","5","3,450","3","1990","보문산로122번안길 17"
"대전광역시 중구 산성동","40-10","0040","0010","성진빌라(40-10)","56.16","34.36","202003","12","7,300","3","1994","당디로50번길 56"
"대전광역시 중구 산성동","40-9","0040","0009","성진주택","56.16","33.43","202003","6","3,900","4","1994","당디로50번길 52-1"
"대전광역시 중구 산성동","330-13","0330","0013","소망빌라가동","55.27","31.21","201909","27","8,300","4","2003","당디로6번길 8"
"대전광역시 중구 산성동","152-2","0152","0002","수정빌라","63.9","61.13","201908","21","8,000","2","1980","문화로45번길 5"
"대전광역시 중구 산성동","152-2","0152","0002","수정빌라","63.9","61.13","202002","8","14,000","1","1980","문화로45번길 5"
"대전광역시 중구 산성동","306-111","0306","0111","스카이빌Ⅰ","59.9462","49.88","201912","13","15,000","2","2017","대둔산로386번길 70-18"
"대전광역시 중구 산성동","31-16","0031","0016","신성빌라","42.24","31.22","201906","22","4,000","2","1991","문화로22번길 41"
"대전광역시 중구 산성동","287-17","0287","0017","신일빌라","45.24","46.98","201904","23","5,300","1","1991","대둔산로420번길 55"
"대전광역시 중구 산성동","324-15","0324","0015","아성빌라","48.64","37.8","201910","18","5,000","1","1990","산성로57번길 33"
"대전광역시 중구 산성동","299-31","0299","0031","양우주택","47.67","38.46","201905","19","4,500","3","1992","보문산로 96-8"
"대전광역시 중구 산성동","329-8","0329","0008","오성빌라","62.85","32.83","201909","10","5,000","4","1993","보문산로103번길 34"
"대전광역시 중구 산성동","329-8","0329","0008","오성빌라","62.85","32.83","202001","18","6,000","4","1993","보문산로103번길 34"
"대전광역시 중구 산성동","274-1","0274","0001","오성빌라(274-1)","43.62","32.24","202001","9","4,500","2","1991","대둔산로364번길 13-54"
"대전광역시 중구 산성동","274-1","0274","0001","오성빌라(274-1)","43.62","32.24","202003","18","5,750","2","1991","대둔산로364번길 13-54"
"대전광역시 중구 산성동","328-16","0328","0016","우석하이츠1동","63.59","48.43","202001","1","7,500","2","1995","보문산로103번길 35"
"대전광역시 중구 산성동","288-7","0288","0007","유진빌라(288-7)","44.83","44.97","201904","8","6,200","2","1990","대둔산로420번길 50"
"대전광역시 중구 산성동","288-8","0288","0008","유진빌라3동","40.74","37.47","201908","5","3,800","1","1990","대둔산로420번길 52-1"
"대전광역시 중구 산성동","292-8","0292","0008","유진빌라5동","40.84","26.43","202003","2","4,000","4","1991","대둔산로414번길 56"
"대전광역시 중구 산성동","292-9","0292","0009","유진빌라6동","28.1","25.32","201910","9","2,500","1","1991","대둔산로414번길 58"
"대전광역시 중구 산성동","276-5","0276","0005","으뜸마을","66.91","56.17","201911","28","14,450","3","2012","대둔산로364번길 45-6"
"대전광역시 중구 산성동","276-5","0276","0005","으뜸마을","66.91","56.17","202001","16","14,000","2","2012","대둔산로364번길 45-6"
"대전광역시 중구 산성동","276-5","0276","0005","으뜸마을","66.91","56.17","202001","23","14,300","3","2012","대둔산로364번길 45-6"
"대전광역시 중구 산성동","276-5","0276","0005","으뜸마을","66.91","56.17","202003","8","14,000","4","2012","대둔산로364번길 45-6"
"대전광역시 중구 산성동","286-15","0286","0015","일심산성빌라나동)","62.7","55.58","201906","25","6,550","3","1994","대둔산로420번길 25"
"대전광역시 중구 산성동","286-15","0286","0015","일심산성빌라나동)","60.45","53.59","201911","12","6,500","1","1994","대둔산로420번길 25"
"대전광역시 중구 산성동","30-17","0030","0017","잉꼬빌라 B동","45.75","43.47","201905","30","5,300","3","1990","문화로22번길 33-1"
"대전광역시 중구 산성동","288-2","0288","0002","자연빌라","54.02","37.66","201906","24","7,800","1","2002","대둔산로420번길 34"
"대전광역시 중구 산성동","152-22","0152","0022","장미빌라","47.57","39.83","201907","2","4,600","2","1980","대둔산로466번길 38"
"대전광역시 중구 산성동","152-22","0152","0022","장미빌라","47.57","39.83","201907","12","6,800","2","1980","대둔산로466번길 38"
"대전광역시 중구 산성동","152-22","0152","0022","장미빌라","47.57","39.83","201912","2","10,800","2","1980","대둔산로466번길 38"
"대전광역시 중구 산성동","122-8","0122","0008","태양산수빌라","59.6","45.91","202003","9","6,700","2","1996","유등천동로204번길 35"
"대전광역시 중구 산성동","329-29","0329","0029","풍산빌라","51.06","31.64","201911","15","6,000","2","1995","보문산로 123-3"
"대전광역시 중구 산성동","329-15","0329","0015","풍산빌라","38.16","27.28","201912","20","4,500","1","1994","당디로 5"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","55.53","32.41","201904","10","9,000","1","1995","당디로75번길 7"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","58.99","34.43","201905","17","10,800","3","1995","당디로75번길 5"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","55.44","32.36","201910","15","10,500","4","1995","당디로75번길 7"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","84.55","49.35","201912","31","20,000","4","1995","당디로75번길 5"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","58.99","34.43","202002","6","12,000","2","1995","당디로75번길 5"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","55.44","32.36","202002","18","17,400","3","1995","당디로75번길 7"
"대전광역시 중구 산성동","134-24","0134","0024","풍산빌라(134-24)","84.55","49.35","202003","8","17,900","3","1995","당디로75번길 5"
"대전광역시 중구 산성동","329-28","0329","0028","풍산빌라(329-28)","54.57","32.96","201904","3","6,000","4","1994","보문산로 123"
"대전광역시 중구 산성동","329-28","0329","0028","풍산빌라(329-28)","37.98","22.94","202002","6","3,550","3","1994","보문산로 123"
"대전광역시 중구 산성동","286-14","0286","0014","행복빌라","49.55","45.91","202003","4","4,100","2","1990","보문산로77번길 31-11"
"대전광역시 중구 산성동","286-14","0286","0014","행복빌라","44.3","38.14","202003","29","3,830","2","1990","보문산로77번길 31-11"
"대전광역시 중구 산성동","108-7","0108","0007","홍진빌라","72.1225","51.1","201912","17","16,500","5","2014","문화로94번길 16"
"대전광역시 중구 산성동","323-34","0323","0034","황금빌라D동","45.06","31.48","202002","8","7,000","2","2003","대둔산로420번길 85"
"대전광역시 중구 석교동","212-11","0212","0011","그린빌 1동","72.285","76.14","201910","20","14,000","3","2017","봉소루로24번길 25"
"대전광역시 중구 석교동","212-11","0212","0011","그린빌 1동","72.285","76.14","201912","30","14,000","2","2017","봉소루로24번길 25"
"대전광역시 중구 석교동","212-36","0212","0036","그린빌 2동","72.285","71.88","201905","21","12,700","4","2017","봉소루로24번길 23"
"대전광역시 중구 석교동","92-19","0092","0019","금실빌라 A동","53.28","27.43","201911","1","5,400","1","1993","대종로171번길 37"
"대전광역시 중구 석교동","92-8","0092","0008","금실빌라 B동","40.6","22.08","202003","5","4,400","3","1993","대종로171번길 39"
"대전광역시 중구 석교동","101-14","0101","0014","금실빌라(101-14)","73.5","42.46","201904","10","10,100","2","1995","대전천서로 235-19"
"대전광역시 중구 석교동","21-3","0021","0003","남산빌라 1,2,3동","58.46","48.6","201904","16","4,000","4","1991","돌다리로29번길 16-6"
"대전광역시 중구 석교동","195","0195","0000","남양","46.61","25.46","201905","9","3,200","4","1971","사득로 68"
"대전광역시 중구 석교동","195","0195","0000","남양","46.61","25.46","201905","9","3,600","4","1971","사득로 68"
"대전광역시 중구 석교동","195","0195","0000","남양","46.61","25.46","201905","31","3,300","3","1971","사득로 68"
"대전광역시 중구 석교동","195","0195","0000","남양","46.61","25.46","202001","28","3,000","2","1971","사득로 68"
"대전광역시 중구 석교동","195","0195","0000","남양","46.61","25.46","202003","24","3,000","1","1971","사득로 68"
"대전광역시 중구 석교동","235-2","0235","0002","대복빌리지 C동","59.87","39.48","201904","4","7,350","1","1997","돌다리로46번길 26"
"대전광역시 중구 석교동","235-2","0235","0002","대복빌리지 C동","59.87","39.48","201910","20","4,900","3","1997","돌다리로46번길 26"
"대전광역시 중구 석교동","227-3","0227","0003","대복빌리지(227-3)","48.51","29.55","201910","15","4,000","1","1997","봉소루로36번길 55"
"대전광역시 중구 석교동","98-2","0098","0002","덕림빌라","71.03","44.37","201911","12","10,500","2","1993","범골로 8"
"대전광역시 중구 석교동","246-12","0246","0012","덕성빌라","65.96","39.87","201910","12","5,200","1","1999","사득로54번길 46-5"
"대전광역시 중구 석교동","227-21","0227","0021","삼성빌라","53.49","45.86","202002","20","7,200","3","1999","돌다리로38번길 14"
"대전광역시 중구 석교동","267-11","0267","0011","삼화주택 1,2,3,4동","55.44","58.3","201907","21","5,500","1","1989","돌다리로46번길 43"
"대전광역시 중구 석교동","267-11","0267","0011","삼화주택 1,2,3,4동","55.44","58.3","201907","25","4,450","2","1989","돌다리로46번길 43"
"대전광역시 중구 석교동","267-11","0267","0011","삼화주택 1,2,3,4동","55.44","58.3","201909","20","4,000","3","1989","돌다리로46번길 43"
"대전광역시 중구 석교동","267-11","0267","0011","삼화주택 1,2,3,4동","55.44","58.3","201909","30","4,700","2","1989","돌다리로46번길 43"
"대전광역시 중구 석교동","267-11","0267","0011","삼화주택 1,2,3,4동","55.44","58.3","201910","24","4,550","2","1989","돌다리로46번길 43"
"대전광역시 중구 석교동","267-11","0267","0011","삼화주택 1,2,3,4동","55.44","58.3","201912","16","3,300","3","1989","돌다리로46번길 43"
"대전광역시 중구 석교동","73-11","0073","0011","상아그린빌라 105,106동","56.46","36.8","201907","13","8,000","2","1994","대전천서로163번길 49"
"대전광역시 중구 석교동","73-12","0073","0012","상아그린빌라 107,108동","71.4","44.72","201911","13","10,800","3","1994","대전천서로163번길 45"
"대전광역시 중구 석교동","70-22","0070","0022","석교B동","49.3","45.8","201910","3","5,700","2","1982","대전천서로181번길 29"
"대전광역시 중구 석교동","20-4","0020","0004","석교빌리지C동","63.815","36.8","201904","11","8,400","1","2002","돌다리로29번길 17-10"
"대전광역시 중구 석교동","25-4","0025","0004","성신주택나동","44.05","30.18","201906","24","6,500","1","1992","봉소루로54번길 49"
"대전광역시 중구 석교동","82-5","0082","0005","성우빌라","50.5585","28.52","201904","9","5,350","4","2003","대전천서로 157-7"
"대전광역시 중구 석교동","82-5","0082","0005","성우빌라","59.108","33.35","202001","26","7,800","3","2003","대전천서로 157-7"
"대전광역시 중구 석교동","82-5","0082","0005","성우빌라","50.5585","28.52","202002","11","6,500","4","2003","대전천서로 157-7"
"대전광역시 중구 석교동","6-6","0006","0006","성하그린타운","83.51","51.37","201911","12","13,000","1","1997","돌다리로8번길 57"
"대전광역시 중구 석교동","72-1","0072","0001","아성빌라","47.19","27.05","201906","11","5,700","1","1991","대전천서로163번길 35"
"대전광역시 중구 석교동","74-1","0074","0001","은혜 2동","53.18","42.38","201912","9","4,500","3","1983","대종로190번안길 53"
"대전광역시 중구 석교동","47-2","0047","0002","은혜 다A,다B","71.43","64.81","201904","18","8,800","1","1992","봉소루로36번길 35"
"대전광역시 중구 석교동","62-15","0062","0015","은혜빌라","40","35.9","201909","25","3,000","2","1994","돌다리로8번길 5"
"대전광역시 중구 석교동","16-41","0016","0041","전원주택 505,506동","59.49","35.72","201906","15","7,100","2","1996","봉소루로58번길 30"
"대전광역시 중구 석교동","16-41","0016","0041","전원주택 505,506동","59.49","35.72","202002","13","8,600","1","1996","봉소루로58번길 30"
"대전광역시 중구 석교동","16-38","0016","0038","전원주택501동","75.41","54.63","202001","16","9,000","3","1995","봉소루로58번길 15"
"대전광역시 중구 석교동","37-1","0037","0001","제일","50.14","30.64","201904","1","3,000","4","1971","봉소루로 54-1"
"대전광역시 중구 석교동","37-1","0037","0001","제일","50.14","30.65","201910","28","2,900","4","1971","봉소루로 54-1"
"대전광역시 중구 석교동","16-54","0016","0054","조형주택나동","59.01","45.17","201909","16","6,500","2","1994","봉소루로58번길 36"
"대전광역시 중구 석교동","72-3","0072","0003","종합빌라","80.88","44.45","202003","10","11,500","1","2003","대전천서로181번길 19"
"대전광역시 중구 석교동","16-31","0016","0031","중부빌라","46.35","38.35","201910","16","3,200","2","1991","대종로199번길 34"
"대전광역시 중구 석교동","229-1","0229","0001","중부주택 5,6동","55.62","42.67","202001","29","4,500","1","1990","돌다리로46번길 16-16"
"대전광역시 중구 석교동","92-16","0092","0016","진영주택 나동","37.09","19.66","201905","28","4,500","1","1990","모암로24번길 70"
"대전광역시 중구 석교동","195-37","0195","0037","탑그린빌라","42.56","22.29","202002","16","5,200","2","1994","사득로66번길 2"
"대전광역시 중구 석교동","275-10","0275","0010","태평빌라","53.04","45.37","201906","3","4,000","2","1993","돌다리로48번길 30"
"대전광역시 중구 석교동","82-6","0082","0006","평화빌라","39.3","20.07","201912","14","5,200","2","1991","대전천서로 155"
"대전광역시 중구 석교동","82-6","0082","0006","평화빌라","55.08","28.12","202002","1","6,400","1","1991","대전천서로 155"
"대전광역시 중구 석교동","82-6","0082","0006","평화빌라","39.3","20.07","202002","20","5,400","3","1991","대전천서로 155"
"대전광역시 중구 석교동","82-6","0082","0006","평화빌라","46.56","23.77","202002","26","5,800","3","1991","대전천서로 155"
"대전광역시 중구 석교동","72-4","0072","0004","하늘빛","72.19","51.94","201911","7","12,000","4","2006","대전천서로163번길 23"
"대전광역시 중구 석교동","61-3","0061","0003","한우빌라","66.7","37.36","202003","6","7,400","2","1993","돌다리로8번길 39"
"대전광역시 중구 석교동","287-41","0287","0041","해오름(287-41)","71.81","63.75","201907","30","7,500","5","2006","돌다리로 68-17"
"대전광역시 중구 석교동","287-41","0287","0041","해오름(287-41)","71.81","63.75","201911","11","7,000","5","2006","돌다리로 68-17"
"대전광역시 중구 석교동","287-44","0287","0044","해오름(287-44)","63.24","48.25","201907","18","4,750","1","2006","돌다리로 68-16"
"대전광역시 중구 석교동","287-44","0287","0044","해오름(287-44)","63.24","48.25","201908","17","5,300","3","2006","돌다리로 68-16"
"대전광역시 중구 석교동","287-44","0287","0044","해오름(287-44)","63.24","48.25","201909","4","4,900","1","2006","돌다리로 68-16"
"대전광역시 중구 석교동","287-44","0287","0044","해오름(287-44)","63.24","48.25","202003","7","5,100","1","2006","돌다리로 68-16"
"대전광역시 중구 석교동","287-45","0287","0045","해오름(287-45)","70.07","42.5","201905","24","5,200","4","2006","돌다리로 68-12"
"대전광역시 중구 석교동","287-45","0287","0045","해오름(287-45)","70.07","42.5","201910","4","5,100","3","2006","돌다리로 68-12"
"대전광역시 중구 석교동","287-45","0287","0045","해오름(287-45)","70.07","42.5","202001","15","4,950","5","2006","돌다리로 68-12"
"대전광역시 중구 선화동","209-11","0209","0011","(209-11)","48.87","31.19","201910","9","16,000","3","2001","선화로67번길 82"
"대전광역시 중구 선화동","209-11","0209","0011","(209-11)","50.1","32.13","201911","8","24,290","1","2001","선화로67번길 82"
"대전광역시 중구 선화동","209-11","0209","0011","(209-11)","47.4","30.25","201912","7","19,300","3","2001","선화로67번길 82"
"대전광역시 중구 선화동","339-72","0339","0072","(339-72)","50.04","31.4","201904","14","14,000","2","1990","선화로43번길 108-5"
"대전광역시 중구 선화동","339-72","0339","0072","(339-72)","50.04","31.4","201907","30","14,000","2","1990","선화로43번길 108-5"
"대전광역시 중구 선화동","339-72","0339","0072","(339-72)","50.04","31.4","202001","22","25,340","2","1990","선화로43번길 108-5"
"대전광역시 중구 선화동","423-1","0423","0001","로얄빌라","57.19","29.83","201909","29","7,040","4","1991","중앙로59번길 83"
"대전광역시 중구 선화동","431","0431","0000","삼덕그린빌라101동","84.2","53.14","201907","30","10,000","2","1996","선화서로19번길 38"
"대전광역시 중구 선화동","431","0431","0000","삼덕그린빌라101동","84.2","53.14","201912","12","12,100","2","1996","선화서로19번길 38"
"대전광역시 중구 선화동","431","0431","0000","삼덕그린빌라101동","84.2","53.14","201912","16","12,000","4","1996","선화서로19번길 38"
"대전광역시 중구 선화동","431","0431","0000","삼덕그린빌라101동","77.76","49.08","202001","11","10,800","3","1996","선화서로19번길 38"
"대전광역시 중구 선화동","430-15","0430","0015","삼덕그린빌라102동","62.16","36.74","201904","29","8,100","4","1996","선화서로19번길 36"
"대전광역시 중구 선화동","430-14","0430","0014","상아주택가동","68.84","33.09","201912","17","9,000","1","1993","선화서로23번길 41"
"대전광역시 중구 선화동","430-13","0430","0013","상아주택나동","55.6","25.34","201911","7","6,800","3","1993","선화서로23번길 43"
"대전광역시 중구 선화동","430-2","0430","0002","상아주택다동","56.95","29.82","201912","19","8,900","4","1993","선화서로23번길 45"
"대전광역시 중구 선화동","429-1","0429","0001","상아주택라동","47.7","35.29","201904","22","6,900","4","1994","선화서로23번길 44"
"대전광역시 중구 선화동","429-1","0429","0001","상아주택라동","55.29","40.9","202002","16","8,500","3","1994","선화서로23번길 44"
"대전광역시 중구 선화동","413-7","0413","0007","상웅빌라","59.76","41.33","201904","28","7,900","4","1991","선화서로57번길 15"
"대전광역시 중구 선화동","202-5","0202","0005","상호빌라","55.87","37.23","201908","9","21,600","3","1995","선화로67번길 16-6"
"대전광역시 중구 선화동","202-5","0202","0005","상호빌라","68.95","45.95","201908","23","23,380","1","1995","선화로67번길 16-6"
"대전광역시 중구 선화동","202-5","0202","0005","상호빌라","55.54","37.01","202003","28","30,000","1","1995","선화로67번길 16-6"
"대전광역시 중구 선화동","347-10","0347","0010","서우호수돈빌라A동","44.37","51.17","201907","17","15,315","2","1990","선화로53번길 13"
"대전광역시 중구 선화동","347-10","0347","0010","서우호수돈빌라A동","44.37","51.17","201912","21","23,565","2","1990","선화로53번길 13"
"대전광역시 중구 선화동","347-87","0347","0087","서우호수돈빌라B동","44.37","35.17","201909","17","19,100","1","1990","선화로53번길 13"
"대전광역시 중구 선화동","347-87","0347","0087","서우호수돈빌라B동","44.37","35.17","201912","14","16,160","2","1990","선화로53번길 13"
"대전광역시 중구 선화동","347-87","0347","0087","서우호수돈빌라B동","44.37","35.17","201912","19","22,710","3","1990","선화로53번길 13"
"대전광역시 중구 선화동","347-87","0347","0087","서우호수돈빌라B동","44.37","35.17","202001","14","22,000","2","1990","선화로53번길 13"
"대전광역시 중구 선화동","116-7","0116","0007","서희빌라","59.13","23.19","201912","13","7,700","2","2003","대종로606번길 20"
"대전광역시 중구 선화동","116-7","0116","0007","서희빌라","59.13","23.19","202002","12","6,500","4","2003","대종로606번길 20"
"대전광역시 중구 선화동","345-25","0345","0025","석정주택","59.14","46.75","202002","22","22,074","1","1991","선화로43번길 108-10"
"대전광역시 중구 선화동","428-1","0428","0001","선화빌라","57.6","43.57","201912","23","4,700","1","1991","선화서로29번길 39"
"대전광역시 중구 선화동","394-3","0394","0003","성암빌라","39.55","23.97","201904","11","7,650","3","2003","선화서로23번길 18"
"대전광역시 중구 선화동","403-32","0403","0032","스카이뷰 A동","70.695","43.95","201911","20","20,500","5","2017","선화로82번길 54-2"
"대전광역시 중구 선화동","403-32","0403","0032","스카이뷰 A동","68.595","42.64","201912","9","19,500","2","2017","선화로82번길 54-2"
"대전광역시 중구 선화동","403-9","0403","0009","스카이뷰 C동","68.74","63.2","202002","2","20,000","5","2017","선화로82번길 54"
"대전광역시 중구 선화동","116-5","0116","0005","월성빌라","24.95","9.9","201911","4","3,700","5","2002","대종로606번길 18"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","40.8","29.47","201905","16","16,000","1","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","40.8","29.47","201906","22","12,530","4","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","33","23.84","201907","17","12,000","1","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","33","23.84","201908","27","8,000","4","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","33","23.84","201909","9","14,000","1","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","40.8","29.47","201909","28","22,000","2","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","33","23.84","201910","4","21,400","3","1995","선화로67번길 54"
"대전광역시 중구 선화동","208-11","0208","0011","진호빌라트","40.8","29.47","201912","5","26,055","3","1995","선화로67번길 54"
"대전광역시 중구 선화동","236-22","0236","0022","토마토하우스","47.9855","26.88","202002","10","12,700","2","2013","대종로517번길 48"
"대전광역시 중구 선화동","236-22","0236","0022","토마토하우스","16.965","9.5","202002","17","5,300","3","2013","대종로517번길 48"
