"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200401 ~ 20200430"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 도로명주소"
"시도 : 전체"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 안산단원구 고잔동","579-1","0579","0001","3차효자빌라","37.89","43.39","202004","28","18,500","1","1990","큰우물길 2"
"경기도 안산단원구 고잔동","660","0660","0000","광운9차빌라(660-0)","56.34","56.51","202004","5","19,900","1","1989","단원로 6"
"경기도 안산단원구 고잔동","660","0660","0000","광운9차빌라(660-0)","42.84","44.48","202004","14","15,000","3","1989","단원로 6"
"경기도 안산단원구 고잔동","635-2","0635","0002","금반석씨티빌37차(635-2)","74.98","36.53","202004","22","13,800","3","2008","예술길 9"
"경기도 안산단원구 고잔동","574","0574","0000","금호","56.43","48.71","202004","4","20,000","3","1986","큰우물길 58"
"경기도 안산단원구 고잔동","661-4","0661","0004","녹원","51.265","55.13","202004","7","20,800","3","1990","인현2길 21"
"경기도 안산단원구 고잔동","608","0608","0000","대동(608-0)","50.94","37.7","202004","24","11,800","1","1991","적금로5길 17"
"경기도 안산단원구 고잔동","575","0575","0000","대동7차(575-0)","56.16","53.47","202004","22","22,500","2","1988","큰우물길 42"
"경기도 안산단원구 고잔동","666","0666","0000","대동빌라 12차(666-0)","53.16","53.61","202004","11","23,000","2","1989","인현중앙길 12"
"경기도 안산단원구 고잔동","609","0609","0000","대동정원빌라(609-0)","56.61","54.96","202004","20","15,000","3","1994","단원안길 61"
"경기도 안산단원구 고잔동","609","0609","0000","대동정원빌라(609-0)","59.67","57.93","202004","30","15,900","2","1994","단원안길 61"
"경기도 안산단원구 고잔동","579","0579","0000","대성하이츠","33.12","32.05","202004","1","13,400","3","1989","큰우물길 12"
"경기도 안산단원구 고잔동","662","0662","0000","동화(662-0)","49.68","48.79","202004","3","17,950","1","1989","인현3길 12"
"경기도 안산단원구 고잔동","662","0662","0000","동화(662-0)","54.72","53.74","202004","20","19,000","2","1989","인현3길 12"
"경기도 안산단원구 고잔동","648","0648","0000","라성","72.51","54.53","202004","3","28,000","1","1990","예술대학로2길 12"
"경기도 안산단원구 고잔동","648","0648","0000","라성","81.42","60.7","202004","23","30,000","4","1990","예술대학로2길 12"
"경기도 안산단원구 고잔동","667","0667","0000","무진2","55.17","55.48","202004","13","24,000","2","1990","인현중앙길 11"
"경기도 안산단원구 고잔동","661-2","0661","0002","무진3","69.3","53.97","202004","1","20,500","4","1991","인현로 39"
"경기도 안산단원구 고잔동","612","0612","0000","문화","58.41","59.5","202004","21","15,500","3","1990","적금로4길 28"
"경기도 안산단원구 고잔동","573","0573","0000","삼미","53.4","54.05","202004","13","22,000","2","1986","단원로 60"
"경기도 안산단원구 고잔동","577-3","0577","0003","삼성9차(577-3)","50.4","46.21","202004","22","19,800","3","1986","원고잔공원로 16"
"경기도 안산단원구 고잔동","610","0610","0000","삼성중앙","49.74","56.59","202004","7","17,500","3","1988","적금로5길 16"
"경기도 안산단원구 고잔동","631","0631","0000","상진그린빌라","55.29","60.38","202004","25","22,000","1","1989","예술대학로5길 43"
"경기도 안산단원구 고잔동","614-1","0614","0001","성경빌라","39.6","32.72","202004","20","8,000","2","1991","보배3길 26"
"경기도 안산단원구 고잔동","653-4","0653","0004","숲속하우스","66.235","36.82","202004","5","16,700","4","2015","평화안길 41"
"경기도 안산단원구 고잔동","577-1","0577","0001","시크릿하우스","43.92","66.13","202004","15","24,000","3","1986","원고잔공원로 24"
"경기도 안산단원구 고잔동","665-1","0665","0001","신원(665-1)","46.09","45.36","202004","16","18,750","1","1989","인현중앙길 22"
"경기도 안산단원구 고잔동","665-1","0665","0001","신원(665-1)","43.03","42.34","202004","22","19,000","2","1989","인현중앙길 22"
"경기도 안산단원구 고잔동","580-3","0580","0003","신유2차빌라(580-3)","35.28","40.62","202004","3","17,000","2","1988","원고잔공원로 2"
"경기도 안산단원구 고잔동","603","0603","0000","신유빌라5차(603-0)","35.55","40.97","202004","1","11,400","3","1989","단원로 65"
"경기도 안산단원구 고잔동","603","0603","0000","신유빌라5차(603-0)","43.92","50.61","202004","23","14,900","3","1989","단원로 65"
"경기도 안산단원구 고잔동","660-1","0660","0001","안산세승타운","46.95","54.3","202004","20","18,500","3","1990","인현3길 13"
"경기도 안산단원구 고잔동","631-2","0631","0002","올림픽","41.94","44.45","202004","13","13,200","1","1989","예술대학로1길 9"
"경기도 안산단원구 고잔동","631-2","0631","0002","올림픽","66.24","70.24","202004","22","25,300","1","1989","예술대학로1길 9"
"경기도 안산단원구 고잔동","617","0617","0000","월산장미빌리지","53.46","58.02","202004","3","14,200","2","1990","삼일로 501"
"경기도 안산단원구 고잔동","617","0617","0000","월산장미빌리지","62.37","67.04","202004","8","15,500","1","1990","삼일로 501"
"경기도 안산단원구 고잔동","605","0605","0000","진우(605-0)","74.01","57.78","202004","3","17,000","4","1992","적금로4길 27"
"경기도 안산단원구 고잔동","665","0665","0000","진우(665-0)","66.96","51.04","202004","26","21,500","4","1992","인현중앙길 28"
"경기도 안산단원구 고잔동","663","0663","0000","창동빌라","53.64","32.96","202004","11","20,500","1","1990","인현3길 8"
"경기도 안산단원구 고잔동","631-1","0631","0001","코리아써키트사원주택","36.24","42.41","202004","23","19,000","1","1991","예술대학로1길 17"
"경기도 안산단원구 고잔동","613-1","0613","0001","태양","64.415","68.15","202004","4","19,500","3","1990","삼일로 497"
"경기도 안산단원구 고잔동","613-1","0613","0001","태양","44.615","47.58","202004","23","13,000","2","1990","삼일로 497"
"경기도 안산단원구 고잔동","656-10","0656","0010","한솔빌라","49.32","35.34","202004","1","9,100","2","2001","평화안길 24"
"경기도 안산단원구 고잔동","661-1","0661","0001","현대3차아트빌라","62.91","60.14","202004","2","20,000","2","1990","인현3길 26"
"경기도 안산단원구 고잔동","661-1","0661","0001","현대3차아트빌라","56.7","55.02","202004","4","19,900","3","1990","인현3길 26"
"경기도 안산단원구 고잔동","661-1","0661","0001","현대3차아트빌라","53.28","51.79","202004","29","19,900","3","1990","인현3길 26"
"경기도 안산단원구 고잔동","661-1","0661","0001","현대3차아트빌라","53.28","51.79","202004","29","18,300","1","1990","인현3길 26"
"경기도 안산단원구 고잔동","661-3","0661","0003","현대아트빌라","44.64","48.26","202004","23","15,000","1","1989","인현중앙길 40"
"경기도 안산단원구 고잔동","663-2","0663","0002","효정","41.94","44.86","202004","7","16,350","1","1990","인현중앙길 33"
"경기도 안산단원구 고잔동","664-1","0664","0001","효진","46.98","51.68","202004","19","21,900","1","1991","인현1길 5"
"경기도 안산단원구 대부동동","1310-7","1310","0007","해누리마을3동","63.62","60.26","202004","18","14,900","1","2016"," 33"
"경기도 안산단원구 선부동","1104-17","1104","0017","(1104-17)","20.58","10.63","202004","14","2,400","2","1995","화정천서로7안길 7"
"경기도 안산단원구 선부동","1104-17","1104","0017","(1104-17)","20.58","10.63","202004","14","2,200","1","1995","화정천서로7안길 7"
"경기도 안산단원구 선부동","999","0999","0000","(999-0)","37.13","18.61","202004","23","6,500","-1","1993","지곡로5길 8"
"경기도 안산단원구 선부동","965","0965","0000","광신5차","40.68","46.54","202004","30","16,800","1","1989","원선로북길 37"
"경기도 안산단원구 선부동","1060-1","1060","0001","금정쉐르빌15차","84.9","43","202004","11","21,600","4","2005","석수로2안길 5"
"경기도 안산단원구 선부동","1030-17","1030","0017","리첸시아A동","58.885","28.91","202004","29","16,800","3","2013","북촌1길 10-1"
"경기도 안산단원구 선부동","1122-2","1122","0002","리치캐슬","64.955","36.63","202004","13","18,500","1","2014","선삼로6길 30"
"경기도 안산단원구 선부동","965-1","0965","0001","상진그린빌라","40.68","46.32","202004","29","16,800","2","1990","원선로북길 33"
"경기도 안산단원구 선부동","1046-3","1046","0003","석수아트빌","63.325","34.7","202004","27","16,500","2","2010","경일2길 15"
"경기도 안산단원구 선부동","1048-7","1048","0007","성원맨션나동","57.81","28.06","202004","8","13,000","2","2002","경일길 12"
"경기도 안산단원구 선부동","1057-1","1057","0001","세븐하이츠Ⅱ","60.765","28.08","202004","13","16,500","5","2017","석수동길 41"
"경기도 안산단원구 선부동","1054-10","1054","0010","승희맨션가동","58.71","24.32","202004","1","15,000","1","2002","석수로 114-1"
"경기도 안산단원구 선부동","1051-13","1051","0013","예당빌리지9차","63.695","36.38","202004","7","15,200","2","2016","경일1길 6-1"
"경기도 안산단원구 선부동","1125","1125","0000","예원캐슬","48.78","28.35","202004","18","17,500","5","2017","선삼로6길 9"
"경기도 안산단원구 선부동","1101-4","1101","0004","우경쉐르빌","58.84","32.57","202004","18","14,150","3","2010","화정천서로6길 3"
"경기도 안산단원구 선부동","1000","1000","0000","하나빌라","46.74","23.15","202004","7","11,500","2","1995","지곡로5길 12"
"경기도 안산단원구 선부동","994-15","0994","0015","한샘빌라","44.27","27.45","202004","24","24,700","5","2019","지곡로1안길 16"
"경기도 안산단원구 선부동","1104-22","1104","0022","현대빌라가동","59.79","36.09","202004","14","15,500","1","2002","화정천서로 555"
"경기도 안산단원구 선부동","987-7","0987","0007","호원팰리스 나동","58.3","33.09","202004","4","19,500","3","2017","지곡로6길 40"
"경기도 안산단원구 선부동","963","0963","0000","효자","46.02","54.42","202004","10","16,000","1","1989","선부광장서로1길 17"
"경기도 안산단원구 선부동","963","0963","0000","효자","46.02","54.42","202004","11","22,000","2","1989","선부광장서로1길 17"
"경기도 안산단원구 신길동","1740","1740","0000","안산더웰테라스","84.4837","108.79","202004","23","42,900","1","2019","삼일로1길 6"
"경기도 안산단원구 신길동","1457","1457","0000","줌테라스","79.88","120","202004","17","31,000","1","2017","신각길 123"
"경기도 안산단원구 와동","761","0761","0000","(761-0)","34.22","15.69","202004","6","2,400","-1","1995","와동공원로5안길 24"
"경기도 안산단원구 와동","788-6","0788","0006","(788-6)","78.375","37.48","202004","19","12,000","2","2002","화정천동로8길 20"
"경기도 안산단원구 와동","798-2","0798","0002","(798-2)","35.1","18.07","202004","10","7,500","2","1993","화정천동로5길 8"
"경기도 안산단원구 와동","806-5","0806","0005","(806-5)","72.505","32.58","202004","26","16,000","2","2011","화정천동로3안길 43-1"
"경기도 안산단원구 와동","125-11","0125","0011","강남빌","41.67","23.97","202004","29","12,000","4","2016","와동로7안길 13-1"
"경기도 안산단원구 와동","825-4","0825","0004","강서팰리스제1동","50.38","28.16","202004","1","14,300","4","2010","와동공원로2길 29-3"
"경기도 안산단원구 와동","768-11","0768","0011","귀래연빌라","68.17","35.97","202004","2","14,000","3","2008","와동공원로7길 13"
"경기도 안산단원구 와동","807-14","0807","0014","대현그랑시아","39.56","23.71","202004","3","9,000","3","2014","화정천동로1안길 3-1"
"경기도 안산단원구 와동","112-20","0112","0020","더빌","60.62","44.15","202004","2","23,000","2","2018","와동로 107-1"
"경기도 안산단원구 와동","681-3","0681","0003","루미앙스(681-3)","73.185","34.46","202004","23","17,550","3","2015","보화로 8"
"경기도 안산단원구 와동","758-6","0758","0006","목화아트빌(758-6)","59.71","27.69","202004","5","11,700","3","2002","와동공원로4안길 31"
"경기도 안산단원구 와동","829","0829","0000","무진","83.07","59.88","202004","10","18,000","1","1993","화정천동로 326"
"경기도 안산단원구 와동","829","0829","0000","무진","80.85","58.28","202004","18","18,000","4","1993","화정천동로 326"
"경기도 안산단원구 와동","829-1","0829","0001","배원","41.58","45.76","202004","20","10,800","2","1989","화정로1길 17"
"경기도 안산단원구 와동","829-1","0829","0001","배원","54.66","58.43","202004","21","12,100","3","1989","화정로1길 17"
"경기도 안산단원구 와동","723-2","0723","0002","보륭","59.22","59.31","202004","4","14,000","2","1991","와동로1길 21"
"경기도 안산단원구 와동","723-2","0723","0002","보륭","62.28","62.37","202004","20","14,250","1","1991","와동로1길 21"
"경기도 안산단원구 와동","723-2","0723","0002","보륭","59.22","59.31","202004","25","13,700","1","1991","와동로1길 21"
"경기도 안산단원구 와동","723-2","0723","0002","보륭","59.22","59.31","202004","28","12,100","2","1991","와동로1길 21"
"경기도 안산단원구 와동","723-1","0723","0001","보륭2차","80.1","66.05","202004","9","19,000","3","1992","와동로1길 27"
"경기도 안산단원구 와동","723-1","0723","0001","보륭2차","62.28","51.56","202004","11","13,300","1","1992","와동로1길 27"
"경기도 안산단원구 와동","851-1","0851","0001","보륭3차","59.67","54.86","202004","30","13,300","2","1995","화정로3길 18"
"경기도 안산단원구 와동","131-3","0131","0003","삼성아트빌","83.15","43.91","202004","23","18,800","2","2012","사세충열로2길 26"
"경기도 안산단원구 와동","791-12","0791","0012","신안아트빌라(791-12)","56.29","28.1","202004","4","13,500","4","2001","화정천동로7안길 36"
"경기도 안산단원구 와동","711-18","0711","0018","신원타운 A동","77.94","39.99","202004","23","18,500","2","2015","사세충열로1길 24-18"
"경기도 안산단원구 와동","832-10","0832","0010","은성아이투빌","62.44","36.44","202004","7","20,800","2","2017","화정로안길 40-13"
"경기도 안산단원구 와동","753-6","0753","0006","장수빌라(753-6)","49.14","27.41","202004","10","11,500","4","2002","와동공원로4안길 17"
"경기도 안산단원구 와동","95-15","0095","0015","진아타운104동","59.875","27.76","202004","7","14,500","1","2002","사세충열로 102"
