"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,380","2","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,160","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,148","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,900","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,900","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,148","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,160","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","3","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,160","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,148","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,900","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,900","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,148","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,160","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","4","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,160","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,148","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,900","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,900","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,148","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,160","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,640","5","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,512","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,084","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,356","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,784","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,056","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,056","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,356","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,084","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,512","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,512","6","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,512","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,084","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,356","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,784","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,056","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,056","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,356","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,084","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,512","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,512","7","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,668","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,292","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,564","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,940","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,264","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,264","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,564","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,292","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,668","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,668","8","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,876","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,500","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,720","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,148","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,472","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,472","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,720","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,500","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,876","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,876","9","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","19,084","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,708","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,876","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,356","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,876","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,708","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","19,084","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","19,084","10","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","19,084","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,708","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,876","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","18,356","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","17,628","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","18,876","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","19,708","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","19,084","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","19,084","11","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","18.89","202004","7","16,380","2","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","16,900","2","2020","연서로 16"
"서울특별시 은평구 역촌동","44-2","44","2","헤르미온","19.5","202004","7","17,940","2","2020","연서로 16"
"서울특별시 은평구 응암동","91-7","91","7","CJ드림시티(91-7)","24.84","202004","9","13,400","14","2004","은평로 91"
"서울특별시 은평구 응암동","91-8","91","8","CJ드림시티(91-8)","23.04","202004","25","11,000","11","2004","은평로 85"
"서울특별시 은평구 응암동","113-9","113","9","대원아크로빌","36.67","202004","22","11,900","5","2004","은평로4길 12-3"
"서울특별시 은평구 응암동","116-15","116","15","미성드림투유","17.05","202004","23","7,350","3","2002","은평로8길 21"
"서울특별시 은평구 응암동","111-14","111","14","백명TRENDY","28.05","202004","3","10,600","3","2003","은평로 88-1"
"서울특별시 은평구 응암동","427-42","427","42","응암하이빌","28.8","202004","6","9,300","5","2003","응암로 262"
"서울특별시 은평구 응암동","96-35","96","35","해들목휴먼빌","55.74","202004","21","28,500","2","2018","은평로12길 7-7"
"서울특별시 은평구 진관동","100-3","100","3","아이파크 포레스트 게이트","20.01","202004","5","12,300","9","2013","통일로 1010"
"서울특별시 은평구 진관동","100-3","100","3","아이파크 포레스트 게이트","34.02","202004","16","25,700","22","2013","통일로 1010"
"서울특별시 은평구 진관동","100-3","100","3","아이파크 포레스트 게이트","24.91","202004","20","14,000","15","2013","통일로 1010"
"서울특별시 은평구 진관동","100-2","100","2","은평뉴타운 신한 헤센스마트","20.04","202004","18","14,850","12","2017","통일로 1020"
"서울특별시 은평구 진관동","65","65","0","은평뉴타운엘크루","59.26","202004","4","37,800","14","2017","진관3로 21"
"서울특별시 종로구 경운동","89-4","89","4","운현궁 에스케이 허브","39.2","202004","14","27,500","5","2005","삼일대로 461"
"서울특별시 종로구 경운동","89-4","89","4","운현궁 에스케이 허브","39.2","202004","14","28,000","5","2005","삼일대로 461"
"서울특별시 종로구 구기동","110-1","110","1","요진오피스텔쉐레이","31.05","202004","6","12,500","9","1989","진흥로 432"
"서울특별시 종로구 내수동","71","71","0","경희궁의 아침 2단지","32.43","202004","29","28,000","11","2004","사직로8길 24"
"서울특별시 종로구 내수동","72","72","0","경희궁의 아침 3단지","37.5","202004","18","29,900","14","2004","사직로8길 34"
"서울특별시 종로구 내수동","75","75","0","용비어천가","37.12","202004","1","30,500","15","2004","새문안로3길 36"
"서울특별시 종로구 내수동","75","75","0","용비어천가","37.56","202004","24","33,000","17","2004","새문안로3길 36"
"서울특별시 종로구 사직동","9","9","0","광화문 풍림스페이스본","39.54","202004","3","35,000","3","2008","사직로8길 4"
"서울특별시 종로구 숭인동","76","76","0","롯데캐슬 천지인","67.96","202004","8","39,000","6","2004","종로 347"
"서울특별시 종로구 숭인동","318-2","318","2","삼전솔하임4차","19.17","202004","25","13,400","8","2014","지봉로4길 13"
"서울특별시 종로구 종로1가","24","24","0","르메이에르종로타운1","81.01","202004","1","60,000","10","2007","종로 19"
"서울특별시 종로구 종로1가","24","24","0","르메이에르종로타운1","36.23","202004","10","29,000","8","2007","종로 19"
"서울특별시 종로구 충신동","62-2","62","2","CS타워","30.68","202004","15","15,500","4","2011","율곡로20길 24"
"서울특별시 중구 신당동","193-2","193","2","디오트","46.27","202004","2","35,500","8","2006","다산로 293"
"서울특별시 중구 의주로1가","25-10","25","10","바비엥-2","80.31","202004","16","49,000","8","2005","통일로 114"
"서울특별시 중구 장충동2가","173-2","173","2","아도라타워","50.32","202004","14","27,000","7","2009","퇴계로 272"
"서울특별시 중구 장충동2가","173-2","173","2","아도라타워","109.61","202004","14","52,000","11","2009","퇴계로 272"
"서울특별시 중구 장충동2가","173-2","173","2","아도라타워","49.8","202004","14","26,000","8","2009","퇴계로 272"
"서울특별시 중구 장충동2가","173-2","173","2","아도라타워","49.05","202004","14","26,500","8","2009","퇴계로 272"
"서울특별시 중구 장충동2가","173-2","173","2","아도라타워","73.22","202004","14","42,000","8","2009","퇴계로 272"
"서울특별시 중구 장충동2가","173-2","173","2","아도라타워","49.05","202004","14","29,500","9","2009","퇴계로 272"
"서울특별시 중구 저동2가","7-2","7","2","제이매크로 타워","19.35","202004","3","22,900","11","2018","을지로12길 28"
"서울특별시 중구 충무로3가","49","49","0","엘크루 메트로시티","29.46","202004","16","26,900","12","2013","충무로 13"
"서울특별시 중구 충무로5가","36-2","36","2","충무로엘크루메트로시티2","23.03","202004","6","20,700","17","2016","퇴계로49길 14"
"서울특별시 중구 황학동","819","819","0","	DUO302	","23.06","202004","15","16,700","12","2014","난계로 169"
"서울특별시 중구 황학동","808","808","0","올리브1","23.73","202004","9","13,900","4","2004","난계로 163"
"서울특별시 중구 황학동","1720","1720","0","청계 블루카운티","66.86","202004","4","42,000","7","2018","난계로23길 27"
"서울특별시 중구 흥인동","13-1","13","1","청계천 두산위브더제니스","40.89","202004","14","31,500","6","2014"," "
"서울특별시 중구 흥인동","13-1","13","1","청계천 두산위브더제니스","46.74","202004","21","35,500","17","2014"," "
"서울특별시 중구 흥인동","13-1","13","1","청계천 두산위브더제니스","46.74","202004","29","36,000","25","2014"," "
"서울특별시 중랑구 망우동","506-8","506","8","	(506-8)	","17.64","202004","10","8,550","4","2012","상봉로 110"
"서울특별시 중랑구 망우동","508-2","508","2","효성 써너스빌 에코","18.5","202004","4","11,000","6","2016","망우로60길 37"
"서울특별시 중랑구 면목동","68-2","68","2","서일타운","28.18","202004","22","7,250","4","2002","상봉로 7"
"서울특별시 중랑구 상봉동","107-31","107","31","동일캐슬","26.01","202004","21","21,000","3","2020","면목로90길 9"
"서울특별시 중랑구 신내동","648","648","0","디아뜨갤러리","36.66","202004","7","12,300","2","2003","신내로 225"
"서울특별시 중랑구 신내동","648","648","0","디아뜨갤러리","49.5","202004","21","21,000","5","2003","신내로 225"
"울산광역시 남구 달동","578-1","578","1","번영로 코아루 더 클래식","24.98","202004","15","10,500","4","2017","번영로 167"
"울산광역시 남구 무거동","299-10","299","10","남운프라자오피스텔","116.08","202004","3","9,800","11","1992","북부순환도로 17"
"울산광역시 남구 삼산동","187-5","187","5","내일네스트","83.86","202004","3","24,600","10","2017","돋질로 371"
"울산광역시 남구 신정동","1877","1877","0","두산위브더제니스","123.52","202004","18","24,500","5","2010","신정로203번길 61"
"울산광역시 남구 신정동","1110","1110","0","리더스파크","78.31","202004","21","19,290","14","2018"," "
"울산광역시 남구 신정동","1202-15","1202","15","보경하얏트","37.74","202004","22","4,500","2","2003","돋질로8번길 7"
"울산광역시 남구 신정동","1323-50","1323","50","수아지오 시티","43.5","202004","2","18,650","18","2018","봉월로 117"
"울산광역시 남구 신정동","650-17","650","17","이안신정","41.89","202004","16","8,000","1","2007","삼산로45번길 30"
"울산광역시 남구 신정동","4-8","4","8","태화강 리버테라스","25.36","202004","1","8,500","19","2015","신정로204번길 36"
"울산광역시 남구 신정동","519-4","519","4","태화강 아드리아","48.82","202004","16","10,500","3","2013","중앙로 297"
"울산광역시 남구 신정동","519-4","519","4","태화강 아드리아","48.82","202004","28","10,300","4","2013","중앙로 297"
"울산광역시 남구 신정동","1879","1879","0","풍진 힐그린타운","49.09","202004","29","13,400","8","2010","팔등로 47"
"울산광역시 남구 야음동","832-3","832","3","동광모닝스카이","52.29","202004","10","13,000","18","2014","수암로 208"
"울산광역시 동구 방어동","359-6","359","6","청송오피스텔빌딩","84.21","202004","9","18,000","6","2011","문재로 67"
"울산광역시 북구 구유동","232","232","0","신한정자오피스텔","46.78","202004","20","5,500","6","1997","동해안로 1350"
"울산광역시 북구 신명동","61","61","0","마리나오피스텔","48","202004","20","8,000","4","1995","신명길 93"
"울산광역시 울주군 삼남면 교동리","1678-1","1678","1","우성스마트시티뷰","84.96","202004","13","16,700","1","2018","울산역로 300"
"울산광역시 울주군 서생면 진하리","68-8","68","8","아성 일마레","28.88","202004","21","4,500","11","2004","진하해변길 8"
"울산광역시 중구 반구동","448-3","448","3","반구 신동아파밀리에","26.08","202004","13","6,500","5","2014","반구정15길 8"
"울산광역시 중구 반구동","448-3","448","3","반구 신동아파밀리에","26.08","202004","14","6,700","9","2014","반구정15길 8"
"울산광역시 중구 반구동","796-11","796","11","한미강변빌리지","40.2","202004","1","5,500","2","2002","내황10길 50"
"울산광역시 중구 복산동","40-9","40","9","번영로 드림파크","35.38","202004","4","8,300","2","2016","계변로 54"
"울산광역시 중구 우정동","529","529","0","타워더모스트 우정혁신도시","22.57","202004","6","12,096","20","2018","종가로 313"
"울산광역시 중구 태화동","37-7","37","7","리버스위트","53.19","202004","23","9,000","14","2007","화진길 13-2"
"인천광역시 강화군 강화읍 남산리","191-2","191","2","고려팰리스6차","84.97","202004","27","17,000","5","2018","충렬사로22번길 16"
"인천광역시 계양구 계산동","956-6","956","6","대덕 노바체","26.91","202004","17","8,000","9","2004","계양대로 188"
"인천광역시 계양구 계산동","1083-7","1083","7","대우마이빌-1","31.44","202004","8","6,400","3","2002","오조산로45번길 7-1"
"인천광역시 계양구 계산동","1083-7","1083","7","대우마이빌-1","29.2","202004","28","6,100","11","2002","오조산로45번길 7-1"
"인천광역시 계양구 계산동","1062","1062","0","하이베라스","31.61","202004","14","8,000","10","2004","계산새로 71"
"인천광역시 계양구 작전동","392-12","392","12","계양 우림카이저팰리스 1단지","89.71","202004","6","21,700","17","2006","아나지로 332"
"인천광역시 계양구 작전동","392-12","392","12","계양 우림카이저팰리스 1단지","87.03","202004","28","22,400","6","2006","아나지로 332"
"인천광역시 계양구 작전동","392-1","392","1","계양 우림카이저팰리스 2단지","75.31","202004","8","19,000","3","2006","아나지로 332"
"인천광역시 계양구 작전동","392-1","392","1","계양 우림카이저팰리스 2단지","87.03","202004","18","21,000","18","2006","아나지로 332"
"인천광역시 계양구 작전동","392-1","392","1","계양 우림카이저팰리스 2단지","87.03","202004","23","20,300","8","2006","아나지로 332"
"인천광역시 계양구 작전동","161-2","161","2","더뷰룩스","68.97","202004","5","23,600","13","2019","장제로 652"
"인천광역시 계양구 작전동","161-2","161","2","더뷰룩스","66.02","202004","9","22,400","14","2019","장제로 652"
"인천광역시 계양구 작전동","161-2","161","2","더뷰룩스","68.97","202004","10","22,700","5","2019","장제로 652"
"인천광역시 계양구 작전동","161-2","161","2","더뷰룩스","66.02","202004","11","22,800","12","2019","장제로 652"
"인천광역시 계양구 작전동","161-2","161","2","더뷰룩스","68.97","202004","15","22,700","4","2019","장제로 652"
"인천광역시 계양구 작전동","161-2","161","2","더뷰룩스","68.97","202004","15","22,600","5","2019","장제로 652"
"인천광역시 계양구 작전동","866-8","866","8","렉스타운","57.89","202004","7","19,900","5","null","봉오대로676번길 4"
"인천광역시 계양구 작전동","679-10","679","10","어반스카이","70.97","202004","2","22,000","8","2019","까치말로6번길 28"
"인천광역시 계양구 작전동","679-10","679","10","어반스카이","64.71","202004","15","21,800","13","2019","까치말로6번길 28"
"인천광역시 계양구 작전동","679-10","679","10","어반스카이","68.85","202004","15","21,400","8","2019","까치말로6번길 28"
"인천광역시 계양구 작전동","679-10","679","10","어반스카이","64.71","202004","15","21,300","7","2019","까치말로6번길 28"
"인천광역시 계양구 작전동","679-10","679","10","어반스카이","68.85","202004","18","21,400","5","2019","까치말로6번길 28"
"인천광역시 남동구 간석동","101-2","101","2","(101-2)","77.7","202004","27","22,000","8","2017"," "
"인천광역시 남동구 간석동","216-18","216","18","TK 리즈빌","58.04","202004","4","18,800","4","null","경인로 649"
"인천광역시 남동구 간석동","216-18","216","18","TK 리즈빌","58.04","202004","17","18,800","7","null","경인로 649"
"인천광역시 남동구 간석동","102-1","102","1","YG캐슬","70.32","202004","9","26,000","9","2019","간석로32번길 11"
"인천광역시 남동구 간석동","102-1","102","1","YG캐슬","70.32","202004","15","26,000","5","2019","간석로32번길 11"
"인천광역시 남동구 간석동","102-1","102","1","YG캐슬","70.32","202004","18","26,000","8","2019","간석로32번길 11"
"인천광역시 남동구 간석동","250-1","250","1","간석 오피앙 A","82.44","202004","17","14,200","10","2007","경인로 611"
"인천광역시 남동구 간석동","169-5","169","5","더레지던트아파트","78.59","202004","13","21,900","4","2017"," "
"인천광역시 남동구 간석동","273-1","273","1","리더스타워 A동","83.37","202004","2","16,000","15","2007","남동대로 935"
"인천광역시 남동구 간석동","49-5","49","5","삼양힐","54.33","202004","17","14,900","14","2014","간석로66번길 10"
"인천광역시 남동구 간석동","573-1","573","1","성우 네오빌","27.72","202004","29","6,000","8","2003","백범로 457"
"인천광역시 남동구 간석동","573-1","573","1","성우 네오빌","27.72","202004","30","6,100","5","2003","백범로 457"
"인천광역시 남동구 간석동","285-3","285","3","우리드란","77.54","202004","18","18,500","13","null","석산로141번길 6"
"인천광역시 남동구 간석동","617-23","617","23","파크원","58.91","202004","2","14,000","10","2017"," "
"인천광역시 남동구 간석동","92-1","92","1","페이브시티","72.6","202004","13","26,900","5","2018","간석로 54"
"인천광역시 남동구 간석동","241-2","241","2","해마루더펠리체","23.92","202004","9","14,000","4","2018","예술로370번길 70"
"인천광역시 남동구 간석동","114-4","114","4","휴하임","67.97","202004","17","23,000","3","2015","백범로 358"
"인천광역시 남동구 구월동","1136","1136","0","가온누리","78.77","202004","4","19,700","8","2017"," "
"인천광역시 남동구 구월동","1129-8","1129","8","구월룩소르주상복합아파트","57.8","202004","15","20,000","4","2016","예술로192번길 35"
"인천광역시 남동구 구월동","1462-2","1462","2","노빌리안 1","38.61","202004","10","7,000","4","2003","인하로 497-28"
"인천광역시 남동구 구월동","1129-17","1129","17","노빌리안2","37.92","202004","29","7,200","5","2003","미래로 21"
"인천광역시 남동구 구월동","1359-15","1359","15","세종리젠시아파트","57.42","202004","30","13,400","4","2016","인주대로522번길 60"
"인천광역시 남동구 구월동","1134-8","1134","8","오피스텔보우재","26.25","202004","20","5,000","7","2002","예술로226번길 14"
"인천광역시 남동구 구월동","1456","1456","0","이토타워/꼬르띨레오피스텔","31.14","202004","14","9,600","12","2004","예술로 138"
"인천광역시 남동구 구월동","1456","1456","0","이토타워/꼬르띨레오피스텔","24.56","202004","28","8,050","14","2004","예술로 138"
"인천광역시 남동구 구월동","1264-7","1264","7","해담리움","69.48","202004","29","14,000","2","2015"," "
"인천광역시 남동구 논현동","642-2","642","2","논현 동원베네스트 타워","83.65","202004","17","19,000","20","2011","논현로46번길 39"
"인천광역시 남동구 논현동","642-2","642","2","논현 동원베네스트 타워","85.1","202004","25","17,900","25","2011","논현로46번길 39"
"인천광역시 남동구 논현동","642-2","642","2","논현 동원베네스트 타워","82.91","202004","30","18,000","7","2011","논현로46번길 39"
"인천광역시 남동구 논현동","448","448","0","논현2차푸르지오시티","30.7","202004","2","7,600","10","2013","남동서로236번길 30"
"인천광역시 남동구 논현동","66-24","66","24","논현유호엔시티 1단지","31.7","202004","11","8,500","15","2013","포구로 35"
"인천광역시 남동구 논현동","646-1","646","1","부티크 646","18.1","202004","6","5,900","5","2013","논현로26번길 12"
"인천광역시 남동구 논현동","637-2","637","2","코아루파크","47.75","202004","10","13,000","4","2011","논현로46번길 22"
"인천광역시 남동구 논현동","650-1","650","1","푸르지오시티","49.09","202004","4","13,600","10","2010","청능대로 596"
"인천광역시 남동구 논현동","650-1","650","1","푸르지오시티","49.86","202004","8","14,000","8","2010","청능대로 596"
"인천광역시 남동구 논현동","650-1","650","1","푸르지오시티","49.86","202004","11","14,000","24","2010","청능대로 596"
"인천광역시 남동구 논현동","650-1","650","1","푸르지오시티","49.86","202004","18","15,500","21","2010","청능대로 596"
"인천광역시 남동구 논현동","650-1","650","1","푸르지오시티","49.94","202004","29","14,800","22","2010","청능대로 596"
"인천광역시 남동구 만수동","843-22","843","22","만수 S class 2동 신축공사","59.53","202004","17","17,900","5","2018","서판로54번길 11"
"인천광역시 남동구 만수동","109-106","109","106","씨엘펠리스","78.62","202004","28","24,000","5","2017","만수서로29번길 20-9"
"인천광역시 남동구 만수동","1-249","1","249","에세르","81.58","202004","20","20,800","2","2018","만수로 140-10"
"인천광역시 남동구 만수동","111-88","111","88","에이스타운2차","68.13","202004","5","18,700","9","2018","만수서로21번길 26"
"인천광역시 남동구 만수동","856-10","856","10","이안애","61.47","202004","9","16,900","5","2016","백범로214번길 42"
"인천광역시 남동구 만수동","5-254","5","254","캐슬베리","54.08","202004","10","18,300","4","null","만수로94번길 21"
"인천광역시 남동구 만수동","109-103","109","103","행복탑스빌","77.44","202004","14","23,900","11","null","만수서로29번길 24"
"인천광역시 동구 금곡동","35-15","35","15","아르누보","77.03","202004","1","26,000","17","2019","금곡로11번길 10"
"인천광역시 미추홀구 도화동","638-3","638","3","라이프타워","59.05","202004","6","14,000","10","2016","경인로 181"
"인천광역시 미추홀구 도화동","434-2","434","2","삼라마이다스","115.94","202004","18","25,500","10","2005"," 31"
"인천광역시 미추홀구 도화동","594-4","594","4","삼성캐슬","74.98","202004","13","21,600","13","2019","경인로 225"
"인천광역시 미추홀구 도화동","594-4","594","4","삼성캐슬","74.66","202004","20","20,100","5","2019","경인로 225"
"인천광역시 미추홀구 도화동","377-11","377","11","아이홈아파트","84.77","202004","10","18,000","8","2015","경인로 313"
"인천광역시 미추홀구 도화동","457-4","457","4","엔에스파크(457-4)","78.75","202004","30","20,000","6","2014"," 6"
"인천광역시 미추홀구 숭의동","331-7","331","7","(331-7)","69.24","202004","24","10,010","3","2015","인주대로57번길 11-12"
"인천광역시 미추홀구 숭의동","34-11","34","11","(34-11)","63.68","202004","1","14,000","3","2016","장천로 96"
"인천광역시 미추홀구 숭의동","350-5","350","5","(350-5)","23.76","202004","1","4,700","8","2001","인주대로11번길 8"
